记录ID,ASIN_Role,ASIN,Country,Data_Type,Field_Name,Content_Text
,Competitor_Similar,B0DZHF9F1J,UK,Listing_Content,QA_Pair,"What is the video resolution?

Rufus is generating a response...
The effective video resolution of this camera is 3840 pixels."
,Competitor_Similar,B0DZHF9F1J,UK,Listing_Content,QA_Pair,"Is it shockproof?

Rufus is generating a response...
The product information does not provide explicit details about the camera being shockproof."
,Competitor_Similar,B0DZHF9F1J,UK,Listing_Content,Title,"4K Mini Body Camera, Thumb POV Portable Body Cam Sports Action Camera Hands Free Waterproof Recording Wearable Camera Personal Camcorder Helmet Mounted Sports For Cycling, Motorcycle Vlogging (Black)"
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,Bullet,One-Touch Body Cam for Instant Use: Start recording with a single button press - perfect for beginners and pros. Bright LED indicator ensures you never miss critical moments
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,QA_Pair,"Can it record in the dark?

Rufus is generating a response...
Yes, the Li&Lu 1080P Thumb Action Camera features ""superior low-light clarity"" as one of its premium upgrades, making it capable of recording in darker conditions.

Customers specifically mention that ""the video quality is amazing, even in low light"" and appreciate its enhanced performance in challenging lighting situations."
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,QA_Pair,"Does it come with a carrying case?

Rufus is generating a response...
Yes, the Li&Lu 1080P Thumb Action Camera comes with several accessories including various mounting attachments and a safety cord.

Customers specifically mention that it ""comes with tons of attachments that are useful for attaching it"" and ""several accessories to hang around your neck all way to mounting it up."""
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,QA_Pair,"Is it easy to attach to clothing?

Rufus is generating a response...
Yes! The Li&Lu 1080P Thumb Action Camera is designed specifically for easy clothing attachment with two convenient options:

Magnetic lock: Strong magnetic back that securely attaches to clothing or gear
360° rotating clip: Back clip that can be positioned at any angle
Customers love how ""you won't even feel it on your body"" and mention it stays securely in place whether attached to clothing, belts, or even helmets. The magnetic mount is particularly popular for hands-free recording."
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,QA_Pair,"What is the video resolution?

Rufus is generating a response...
The Li&Lu 1080P Thumb Action Camera records in 1080P Full HD video resolution with MP4 format and a 16:9 aspect ratio.

It's also available in a 4K model if you need higher resolution recording, but this 1080P version provides excellent video quality that customers consistently describe as ""crisp, clear, and detailed."""
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,QA_Pair,"Does it have a built-in microphone?

Rufus is generating a response...
Yes, the Li&Lu 1080P Thumb Action Camera has audio recording capabilities with AAC format support, which means it can capture sound along with video.

However, I don't have specific details about the microphone quality from the product specifications. Customer feedback doesn't specifically mention audio quality, so you might want to check recent reviews for audio performance details."
,Competitor_Similar,B0F226ZCBR,US,Listing_Content,Title,"Li&Lu 1080P Thumb Action Camera, Sports & Action Video Cameras Portable (with 64G-Card, Black)"
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,Bullet,"Ultra-Compact & Lightweight: Roughly the size of your thumb and weighing just 1.27 oz (36g), this mini action camera is designed for portability. Wear it, clip it, or carry it, so light you’ll barely notice it. Perfect for vlogging, travel, or capturing moments on the go."
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,QA_Pair,"Can it be used for cycling?

Rufus is generating a response...
Yes, this camera is suitable for cycling, as it can be easily attached to clothing or gear with its built-in magnetic mounting and 360° rotating clip."
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,QA_Pair,"Does it come with a memory card?

Rufus is generating a response...
Yes, this camera does come with a memory card."
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,QA_Pair,"Is it waterproof?

Rufus is generating a response...
The product information and customer reviews do not provide explicit details about the camera's waterproof capabilities."
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,QA_Pair,"What is the battery life?

Rufus is generating a response...
The battery life of this action camera is up to 120 minutes of video recording."
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,QA_Pair,"Can it be mounted on a helmet?

Rufus is generating a response...
Yes, it can be mounted on a helmet using the built-in magnet, magnetic pendant, or the 360° rotating clip."
,Competitor_Similar,B0FCYJZ6P2,UK,Listing_Content,Title,"1080P Mini Thumb Action Camera, Portable Vlogging Camera, Wearable Small Body Camera, Hands-Free POV Video Recorder for Motorcycle, Bike, Work, Travel, Pet Walking (64GB Ultimate Kit, Black)"
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,Bullet,"【MODES D'ENREGISTREMENT POLYVALENTS : 4K, 2K ET 1080P POUR TOUS LES SCÉNARIOS – MINI ACTION CAM】Cette Mini Camera Sport au format pouce propose 4K UHD, 2K UHD et 1080P FHD pour les vidéos, ainsi qu'une résolution de 12M–2M pour les photos – parfaitement adaptée aux voyages, sports ou quotidien. Avec divers accessoires de montage, elle peut être fixée sur des vélos, motos (comme camera moto), drones, casques ou dans une poche. Elle fonctionne également sans hotspot Wi-Fi – captures spontanées sans restriction !"
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,QA_Pair,"Est-elle facile à transporter ?

Rufus est en train de générer une réponse...
Oui, cette caméra sport est facile à transporter grâce à sa taille compacte."
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,QA_Pair,"Quelle est la durée de vie de la batterie ?

Rufus est en train de générer une réponse...
La durée de vie de la batterie de cette caméra sport varie selon les avis des clients. Certains utilisateurs trouvent que l'autonomie est suffisante pour leurs besoins, tandis que d'autres estiment qu'elle pourrait être améliorée. Voici quelques points de vue spécifiques :
- Plusieurs clients mentionnent que la batterie dure environ 1,5 heure, ce qui est suffisant pour des activités comme les sorties à cheval ou d'autres activités similaires.
- Un client a noté que la batterie a duré suffisamment longtemps pour enregistrer un plongeon, mais a ensuite rapidement perdu de la charge.
- Un autre client a signalé que la caméra ne se chargeait pas via le port USB et que la batterie s'était déchargée après quelques minutes d'utilisation."
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est livrée avec des accessoires ?

Rufus est en train de générer une réponse...
Oui, cette caméra d'action est livrée avec de nombreux accessoires. Les clients mentionnent qu'elle est fournie avec une variété d'accessoires de fixation, ce qui la rend polyvalente pour différentes situations telles que le vélo, la moto ou les activités sportives. Certains clients soulignent également que le package est très complet et inclut tous les outils nécessaires pour fixer la caméra sur divers supports."
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est résistante à l'eau ?

Rufus est en train de générer une réponse...
Oui, cette caméra est résistante à l'eau. Selon les avis des clients, elle peut être utilisée sous l'eau jusqu'à 30 mètres de profondeur avec son étui de plongée."
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est compatible avec les vélos ?

Rufus est en train de générer une réponse...
Oui, cette caméra est compatible avec les vélos."
,Competitor_Similar,B0FGXM9132,FR,Listing_Content,Title,"Camera Sport 4k,Caméra Corporelle étanche Magnétique,Mini Camera Sport Minicaméra Sportive WiFi,POV Pro Caméra Portable avec Clip Petite-caméra d'action,Caméra Casque pour la Moto et Le Vélo"
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,Bullet,"Une caméra de poche, des moments inoubliables en un seul clic. Cette caméra action ne pèse que 35 g et mesure 6 x 1,8 x 2,6 cm, soit moins que votre pouce. Légère et ultra-portable, elle vous permet de capturer facilement les moments merveilleux de la vie et d'enregistrer des vidéos et des photos époustouflantes. Vous pouvez la camera sport fixer sur votre casque, votre vélo ou dans votre poche, sans aucun souci. Elle est parfaite pour les voyages, les sports, les vlogs et les moments du quotidien"
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,QA_Pair,"Est-elle facile à transporter ?

Rufus est en train de générer une réponse...
Oui, cette caméra de sport est facile à transporter. Elle est décrite comme compacte et portable, avec un poids de seulement 37 g et un design de la taille d'un pouce. Elle peut être emportée partout et fixée sur un casque, un vélo ou dans une poche."
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,QA_Pair,"Quelle est sa résolution vidéo ?

Rufus est en train de générer une réponse...
La résolution vidéo effective de cette caméra sport est de 4 Kilopixels."
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est étanche ?

Rufus est en train de générer une réponse...
Oui, cette caméra de sport est étanche jusqu'à 30 mètres de profondeur."
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,QA_Pair,"Quelle est l'autonomie de la batterie ?

Rufus est en train de générer une réponse...
L'autonomie moyenne de la batterie de cette caméra sportive est de 2 heures."
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,QA_Pair,"Est-ce qu'elle se connecte au Wi-Fi ?

Rufus est en train de générer une réponse...
Oui, cette caméra de sport peut se connecter au Wi-Fi."
,Competitor_Similar,B0FKSYTW8B,FR,Listing_Content,Title,"Caméra Sport 4K, Camera Action WiFi 120°, Minicaméra Sportive Étanche 30M Action Cam Corporelle Camera Vlog Petite Caméra Vidéo Vélo Casque avec Accessoires Multifonctions"
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,Bullet,"Mini caméra d'action ultra compacte 1080p - Cette mini caméra d'action ne pèse que 35 g et se glisse facilement dans n'importe quelle poche. Malgré ses dimensions minuscules, il offre des images 1080P ultra grand-angle à la première personne. En tant que mini caméra, il est le compagnon idéal pour les aventures privées, même s'il n'est pas conçu pour des travaux cinématographiques professionnels."
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est facile à transporter ?

Rufus est en train de générer une réponse...
Oui, cette caméra d'action est facile à transporter en raison de sa taille ultra compacte."
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,QA_Pair,"Quelle est la durée de vie de la batterie ?

Rufus est en train de générer une réponse...
La durée de vie de la batterie de cette caméra d'action peut aller jusqu'à 150 minutes."
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est résistante à l'eau ?

Rufus est en train de générer une réponse...
Oui, cette caméra est étanche jusqu'à 30 mètres de profondeur."
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est livrée avec des accessoires ?

Rufus est en train de générer une réponse...
Oui, cette caméra d'action est livrée avec de nombreux accessoires.
Selon les informations fournies, la caméra est accompagnée de divers accessoires pour offrir plus d'angles de prise de vue. Les clients apprécient la variété et la qualité des accessoires inclus, tels que des supports pour vélo, des boîtiers étanches et des cartes mémoire."
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est facile à utiliser ?

Rufus est en train de générer une réponse...
Selon les commentaires des clients, cette caméra d'action est facile à utiliser. Plusieurs clients ont mentionné qu'elle est simple à utiliser, compacte et légère. De plus, elle est livrée avec de nombreux accessoires et une carte mémoire de 32 Go, ce qui la rend prête à l'emploi pour diverses situations."
,Competitor_Similar,B0FLCKRT5W,FR,Listing_Content,Title,"Action Cam WiFi, 1080P Mini Caméra Sport avec 32 Go, Caméra 360°, Vidéo Vélo/Moto Casque, Accessoires Varis pour Voyages/Outdoor/Animaux"
,Competitor_Similar,B0FWRMC652,FR,Listing_Content,Bullet,"【Vidéo 4K Ultra HD & Objectif Grand Angle 120° : Caméra Espion pour Aventures Immersives】Notre mini camera capture des vidéos fluides en 4K/30fps et des photos détaillées de 16MP, associées à un objectif grand angle 120° qui englobe chaque panorama de vos escapades . Que ce soit pour filmer vos descentes en VTT dans les Alpes, vos sessions de surf à Biarritz ou vos randonnées en montagne des Pyrénées, cette caméra miniature transforme chaque mouvement en contenu de qualité professionnelle. Son design compact évite toute gêne pendant les activités intenses — un must-have pour les amateurs de sport extrême ."
,Competitor_Similar,B0FWRMC652,FR,Listing_Content,QA_Pair,"Est-ce qu'elle est facile à transporter ?

Rufus est en train de générer une réponse...
Oui, cette caméra est facile à transporter grâce à son cordon magnétique et à sa conception légère."
